Day,Product variant SKU at time of sale,Net items sold
11/6/2025,TDWFP020,7
11/6/2025,TDW4682,1
11/6/2025,TDWFP008,5
11/6/2025,TD360060U,3
11/6/2025,TD128090U,5
11/6/2025,TDW2300,2
11/6/2025,TDWM001,2
11/6/2025,TDWFP004,3
11/6/2025,TDWFP011,14
11/6/2025,TDWFP019,11
11/6/2025,TD578060U,1
11/6/2025,TDW2075,1
11/6/2025,TDWFP006,1
11/5/2025,TDWFP014,18
11/5/2025,TDW2075,1
11/5/2025,TD250060U,8
11/5/2025,TDWFP020,4
11/5/2025,TD718060U,1
11/5/2025,T172060U,1
11/5/2025,TDWFP008,26
11/5/2025,TDWFP022,12
11/5/2025,TDWFP014,1
11/5/2025,TDWFP005,1
11/5/2025,TDWFP022,1
11/5/2025,TDW3670,2
11/5/2025,TD128090U,3
11/5/2025,TD440060U,10
11/5/2025,TD527030U,6
11/5/2025,TDWFP023,1
11/5/2025,TD525060U,5
11/5/2025,TD482060U,4
11/5/2025,TDWB019,2
11/5/2025,TD529060U,1
11/5/2025,TDWFP007,12
11/5/2025,TDWFP006,13
11/5/2025,TDWFP011,4
11/5/2025,TD524120U,1
11/5/2025,TDWFP015,2
11/5/2025,TD250120U,5
11/5/2025,TD485060U,1
11/5/2025,TDWFP016,1
11/5/2025,TDWFP009,3
11/5/2025,TDWFP023,2
11/5/2025,TDWFP021,3
11/5/2025,TD125030U,5
11/5/2025,TDWFP024,1
11/5/2025,TDWFP001.1,8
11/5/2025,TD125060U,4
11/5/2025,TD918060U,2
11/5/2025,TDWFP001,1
11/5/2025,TDW4680,1
11/5/2025,TD559060U,2
11/5/2025,TDWFP007,14
11/5/2025,TDWFP002,25
11/5/2025,TDWFP012.1,4
11/5/2025,TDWFP022,4
11/5/2025,TD578060U,1
11/5/2025,TD145060U,3
11/5/2025,TD718060U,1
11/5/2025,TD128090U,3
11/5/2025,TDWFP007,3
11/5/2025,TDWFP019,4
11/5/2025,TDWFP020,0
11/5/2025,TDWFP008,1
11/5/2025,TD125030U,9
11/5/2025,TDWFP010,1
11/5/2025,TDWB004,1
11/5/2025,TD125030U,2
11/5/2025,TDWFP028,4
11/5/2025,TDWFP019,5
11/5/2025,TDWFP005,6
11/5/2025,TD527030U,1
11/5/2025,TDW3670,4
11/5/2025,TDWFP017,1
11/5/2025,TDWFP009,1
11/5/2025,TDWFP022,2
11/5/2025,TD635060U,1
11/5/2025,TDWFP002,1
11/5/2025,TDWFP021,17
11/5/2025,TDWFP004,-2
11/5/2025,TD440060U,2
11/5/2025,TDWFP015,16
11/5/2025,TD718060U,6
11/5/2025,TDW3670,4
11/5/2025,TDWFP001,35
11/5/2025,TD523120U,1
11/5/2025,TDWFP028,1
11/5/2025,TDWM001,1
11/5/2025,TDWFP006,1
11/5/2025,TDWG001,1
11/5/2025,TD360060U,1
11/5/2025,TDWFP004,1
11/5/2025,TDWFP021,1
11/5/2025,TDW2300,1
11/5/2025,TDWFP020,13
11/5/2025,TD266060U,2
11/5/2025,TDW2075,1
11/5/2025,TDWFP005,2
11/5/2025,TDWFP008,4
11/5/2025,TDWFP009,7
11/5/2025,TDWFP013,1
11/5/2025,TDWM001,2
11/5/2025,TDW2300,2
11/5/2025,TDWFP001,1
11/5/2025,TDWFP011,3
11/5/2025,TDW0910,1
11/5/2025,T172060U,4
11/5/2025,TDWFP019,7
11/5/2025,TDWFP011,4
11/5/2025,TDWFP004,8
11/5/2025,TD125060U,2
11/5/2025,TDWFP008,12
11/5/2025,TD529060U,1
11/5/2025,TDWFP013,9
11/5/2025,TDWFP012,3
11/5/2025,TD250060U,37
11/5/2025,TDWFP024,1
11/5/2025,TDWFP016,1
11/5/2025,TDWFP001,15
11/5/2025,TD523120U,2
11/5/2025,TD250120U,1
11/5/2025,TDW0910,8
11/5/2025,TDWM001,1
11/5/2025,TD360060U,1
11/5/2025,TDWFP012,1
11/5/2025,TD440060U,1
11/5/2025,TDWFP010,47
11/5/2025,TD482060U,2
11/5/2025,TD250060U,1
11/5/2025,GYGR001,2
11/5/2025,TD266060U,2
11/5/2025,TDWFP001,33
11/5/2025,TDW4680,1
11/5/2025,TDW2300,1
11/5/2025,TDWFP024,31
11/5/2025,TDWFP010,9
11/5/2025,TDWFP012,13
11/5/2025,TD250120U,8
11/5/2025,TDWFP017,7
11/5/2025,TDWFP015,1
11/5/2025,TDW0910,7
11/5/2025,TDWFP001,4
11/5/2025,TDWFP003,3
11/5/2025,TDWFP021,5
11/5/2025,TDW2075,6
11/5/2025,TDWFP013,3
11/5/2025,TDWFP011,1
11/5/2025,TD250120U,1
11/5/2025,TDWG003,2
11/5/2025,TDW4680,3
11/5/2025,TDWFP024,3
11/5/2025,TD145060U,1
11/5/2025,GYGR002,1
11/5/2025,TDWFP004,3
11/5/2025,TD524120U,1
11/5/2025,TDWB003,1
11/5/2025,TDWFP020,2
11/5/2025,TD485060U,1
11/5/2025,TDWB003,4
11/5/2025,TDWFP002,31
11/5/2025,TD527030U,3
11/5/2025,TDW4680,2
11/5/2025,TD128090U,1
11/5/2025,TD360060U,2
11/5/2025,TD635060U,1
11/5/2025,TDWFP010,42
11/5/2025,TDWFP003,2
11/5/2025,TDW2075,3
11/5/2025,TD578060U,2
11/5/2025,TD918060U,1
11/5/2025,TDWFP019.1,6
11/5/2025,TDWFP028,5
11/5/2025,TDWFP019,1
11/5/2025,TDWB020,39
11/5/2025,TDWFP024,4
11/5/2025,TDWFP016,6
11/5/2025,TDW2075,5
11/5/2025,TDWFP006,4
11/5/2025,TD440060U,8
11/5/2025,TDWFP019.1,9
11/5/2025,TDW0910,13
11/5/2025,TD125060U,4
11/5/2025,TD360060U,1
11/5/2025,TDW4680,9
11/5/2025,TD250120U,9
11/5/2025,T172060U,4
11/5/2025,TDWFP012,2
11/5/2025,TD250060U,13
11/5/2025,TDWFP028,186
11/5/2025,TDWFP003,64
11/5/2025,TDWFP002,10
11/4/2025,TDWFP001,66
11/4/2025,TD266060U,1
11/4/2025,TD440060U,8
11/4/2025,TDWFP010,11
11/4/2025,TDWFP024,27
11/4/2025,TDW2075,5
11/4/2025,TDWFP006,8
11/4/2025,TDWFP024,3
11/4/2025,TDWFP017,11
11/4/2025,T172060U,2
11/4/2025,TDWFP001,1
11/4/2025,TDWFP012,16
11/4/2025,TDWFP015,9
11/4/2025,TDW0910,7
11/4/2025,TDW2075,11
11/4/2025,TDWFP013,4
11/4/2025,TDWFP011,7
11/4/2025,TD760030U,1
11/4/2025,TDWFP024,12
11/4/2025,TDWFP004,6
11/4/2025,TD529060U,3
11/4/2025,TD125060U,1
11/4/2025,TDWFP004,1
11/4/2025,TDWFP013,7
11/4/2025,TD360060U,2
11/4/2025,TD128090U,1
11/4/2025,TDWFP016,1
11/4/2025,TD485060U,1
11/4/2025,TDWFP001,1
11/4/2025,TDWFP001,21
11/4/2025,TD523120U,1
11/4/2025,TD360060U,3
11/4/2025,TDWFP014,1
11/4/2025,GYGR001,4
11/4/2025,TDWFP012,6
11/4/2025,GYGR001,1
11/4/2025,TDW2300,2
11/4/2025,TDWFP023,1
11/4/2025,TDWFP016,8
11/4/2025,TD250120U,6
11/4/2025,TDWB020,56
11/4/2025,TDWFP019.1,12
11/4/2025,TDWB020,2
11/4/2025,TDWM001,2
11/4/2025,TDW0910,16
11/4/2025,TDW4680,28
11/4/2025,TD250060U,1
11/4/2025,TD125060U,5
11/4/2025,TD525060U,3
11/4/2025,TDWFP021,1
11/4/2025,TD360060U,1
11/4/2025,TD250060U,24
11/4/2025,TD250120U,18
11/4/2025,T172060U,5
11/4/2025,TD145060U,1
11/4/2025,TDWFP003,150
11/4/2025,TDWFP028,493
11/4/2025,TDW4680,3
11/4/2025,TDWFP019,2
11/4/2025,TDWFP002,13
11/4/2025,TDWFP008,12
11/4/2025,TD524120U,3
11/4/2025,TDWG002,1
11/4/2025,TDWFP011,2
11/4/2025,TDWC004,1
11/4/2025,TD145060U,2
11/4/2025,TDWFP012,3
11/4/2025,TD250060U,22
11/4/2025,TDWB003,1
11/4/2025,TDWFP002,51
11/4/2025,TD527030U,5
11/4/2025,TDW4680,2
11/4/2025,TDWFP010,51
11/4/2025,TD559060U,1
11/4/2025,TDW2075,4
11/4/2025,TD250060U,1
11/4/2025,TD578060U,1
11/4/2025,TDWFP010,33
11/4/2025,TDW0910,1
11/4/2025,TD918060U,1
11/4/2025,TD527030U,2
11/4/2025,TD250120U,2
11/4/2025,TD523120U,0
11/4/2025,TDWFP023,6
11/4/2025,TD485060U,1
11/4/2025,TDWFP009,7
11/4/2025,TD125030U,2
11/4/2025,TDWFP021,7
11/4/2025,TDWFP005,1
11/4/2025,TDWFP001.1,13
11/4/2025,TDWFP009,2
11/4/2025,TD918060U,5
11/4/2025,TD266060U,1
11/4/2025,T172060U,1
11/4/2025,TDWFP007,14
11/4/2025,TDWFP022,7
11/4/2025,TD145060U,1
11/4/2025,TDWFP012.1,8
11/4/2025,TDWFP020,2
11/4/2025,TDWFP019,3
11/4/2025,TDWFP014,26
11/4/2025,TD250060U,6
11/4/2025,TDWFP028,2
11/4/2025,TDWB004,2
11/4/2025,TDWB006,1
11/4/2025,TDWFP022,33
11/4/2025,TDWFP008,31
11/4/2025,TD125030U,7
11/4/2025,TDWFP004,2
11/4/2025,TDWFP022,2
11/4/2025,TDWFP023,3
11/4/2025,TD525060U,2
11/4/2025,TDW3670,1
11/4/2025,TDWFP001,23
11/4/2025,TD128090U,3
11/4/2025,TD440060U,10
11/4/2025,TD760030U,1
11/4/2025,TDWFP006,7
11/4/2025,TD918060U,0
11/4/2025,TDWB019,7
11/4/2025,TD482060U,3
11/4/2025,TD524120U,2
11/4/2025,TDWT002,1
11/4/2025,TDWFP015,3
11/4/2025,TDWFP003,1
11/4/2025,TDWFP006,1
11/4/2025,TDWFP011,5
11/4/2025,TDWFP028,1
11/4/2025,TDWFP006,1
11/4/2025,TDWG001,1
11/4/2025,TDWFP008,1
11/4/2025,TDWFP004,5
11/4/2025,TDWFP020,12
11/4/2025,TDWFP002,1
11/4/2025,TDW4682,2
11/4/2025,TDWFP008,5
11/4/2025,TDWFP002,29
11/4/2025,TDWM001,4
11/4/2025,TDW2300,1
11/4/2025,TDWFP011,19
11/4/2025,TDWFP019,18
11/4/2025,TDWFP007,3
11/4/2025,GYGR001,1
11/4/2025,TDWFP023,1
11/4/2025,TDWFP010,1
11/4/2025,TDWFP016,1
11/4/2025,TD718060U,3
11/4/2025,TDWFP019,1
11/4/2025,TDWFP005,3
11/4/2025,TD718060U,1
11/4/2025,TD125030U,5
11/4/2025,TDW3670,1
11/4/2025,TDW3670,12
11/4/2025,TDWFP009,2
11/4/2025,TDWB004,1
11/4/2025,TD440060U,4
11/4/2025,TDWFP021,24
11/4/2025,TDWFP007,5
11/4/2025,TDWFP015,22
11/4/2025,TDW0910,1
11/4/2025,TD527030U,3
11/4/2025,TDW3670,3
11/3/2025,TD440060U,5
11/3/2025,TDWFP021,17
11/3/2025,TDWFP022,5
11/3/2025,TDW3670,11
11/3/2025,TDWFP009,1
11/3/2025,TD250060U,1
11/3/2025,TDWFP001,18
11/3/2025,TDW3670,3
11/3/2025,TD718060U,2
11/3/2025,TDWFP005,1
11/3/2025,TDWFP015,15
11/3/2025,TD918060U,2
11/3/2025,T172060U,1
11/3/2025,TDWFP019,4
11/3/2025,TDWFP020,7
11/3/2025,TDWFP007,1
11/3/2025,TD128090U,1
11/3/2025,TDWFP005,9
11/3/2025,TDWFP019,4
11/3/2025,TDWB004,1
11/3/2025,TD125030U,11
11/3/2025,TDWFP010,1
11/3/2025,GYGR002,1
11/3/2025,TDWFP002,1
11/3/2025,TDWFP005,2
11/3/2025,TDWFP008,4
11/3/2025,TD125060U,1
11/3/2025,TDW2300,3
11/3/2025,TDWFP020,5
11/3/2025,TDWFP011,15
11/3/2025,TDWFP019,10
11/3/2025,T172060U,2
11/3/2025,TDWB020,1
11/3/2025,TDWFP013,3
11/3/2025,TDWFP020,3
11/3/2025,TDW2300,4
11/3/2025,TDWM001,3
11/3/2025,TDWFP006,2
11/3/2025,TDWFP003,1
11/3/2025,TDWFP003,1
11/3/2025,TDWFP028,3
11/3/2025,TD578060U,5
11/3/2025,TD760030U,1
11/3/2025,TDWFP019,1
11/3/2025,TDWFP004,3
11/3/2025,TDW3670,5
11/3/2025,TD128090U,1
11/3/2025,TDWFP006,13
11/3/2025,TD482060U,2
11/3/2025,TDWB019,4
11/3/2025,TDW4680,2
11/3/2025,TDWFP007,9
11/3/2025,TD525060U,2
11/3/2025,TD440060U,8
11/3/2025,TD527030U,7
11/3/2025,GYGR001,1
11/3/2025,TD525060U,1
11/3/2025,TD250060U,10
11/3/2025,TDWFP014,24
11/3/2025,TDWFP001,1
11/3/2025,TDWFP022,15
11/3/2025,TDWFP008,9
11/3/2025,TD718060U,1
11/3/2025,TDWFP020,3
11/3/2025,TD250120U,2
11/3/2025,TD918060U,1
11/3/2025,TD125060U,2
11/3/2025,TDWFP001.1,12
11/3/2025,TDWFP022,4
11/3/2025,TDWFP002,25
11/3/2025,TDWFP012.1,4
11/3/2025,TDWFP007,12
11/3/2025,TD578060U,1
11/3/2025,TD718060U,1
11/3/2025,TD559060U,2
11/3/2025,TDWFP011,1
11/3/2025,TD250120U,4
11/3/2025,TDWFP015,3
11/3/2025,TDWFP003,4
11/3/2025,TD527030U,2
11/3/2025,TDWFP021,5
11/3/2025,TD125030U,11
11/3/2025,TD482060U,1
11/3/2025,TDWFP023,10
11/3/2025,TDWFP016,8
11/3/2025,TDWFP009,10
11/3/2025,TDWFP004,1
11/3/2025,TDW2075,6
11/3/2025,TDWFP010,51
11/3/2025,TDWFP004,2
11/3/2025,TD128090U,1
11/3/2025,TD360060U,1
11/3/2025,TDW2300,1
11/3/2025,TD485060U,2
11/3/2025,TDWB003,1
11/3/2025,TDWFP021,1
11/3/2025,TDWFP002,28
11/3/2025,TD527030U,8
11/3/2025,TDW4680,5
11/3/2025,TDW0910,1
11/3/2025,TDWC004,1
11/3/2025,TD250060U,17
11/3/2025,TDWFP008,1
11/3/2025,TD250120U,15
11/3/2025,T172060U,6
11/3/2025,TDW4680,26
11/3/2025,TD125060U,2
11/3/2025,TDWFP002,8
11/3/2025,TDWFP003,71
11/3/2025,TDWFP028,3
11/3/2025,TDWFP011,3
11/3/2025,TDWFP002,2
11/3/2025,GYGR001,1
11/3/2025,TDWFP019.1,17
11/3/2025,TDWFP006,4
11/3/2025,TDW2075,13
11/3/2025,TDW0910,12
11/3/2025,TD524120U,1
11/3/2025,TD440060U,8
11/3/2025,TDWFP016,10
11/3/2025,TDWFP024,1
11/3/2025,TDWB020,27
11/3/2025,TDWFP001,14
11/3/2025,TD523120U,1
11/3/2025,TDWFP010,41
11/3/2025,TD250060U,2
11/3/2025,TDW4682,3
11/3/2025,TD360060U,2
11/3/2025,TDWFP014,1
11/3/2025,TDW0910,4
11/3/2025,TD125060U,2
11/3/2025,TDWFP008,15
11/3/2025,TDWFP011,7
11/3/2025,TDWFP004,6
11/3/2025,TD125030U,1
11/3/2025,TDWFP016,3
11/3/2025,TDWFP014,1
11/3/2025,TD250060U,37
11/3/2025,TDWFP013,15
11/3/2025,TDWFP012,6
11/3/2025,TDWFP021,3
11/3/2025,TDW2075,7
11/3/2025,TDWFP003,2
11/3/2025,TDWFP015,8
11/3/2025,TDW0910,4
11/3/2025,TDW4680,3
11/3/2025,TDWT001,1
11/3/2025,TDWFP024,2
11/3/2025,TD145060U,2
11/3/2025,TDWG003,1
11/3/2025,TDWFP013,3
11/3/2025,TDWFP011,8
11/3/2025,TDW2300,5
11/3/2025,TD266060U,1
11/3/2025,TDWFP001,59
11/3/2025,TDWFP017,13
11/3/2025,TD250120U,7
11/3/2025,TDWFP012,6
11/3/2025,TDWFP010,7
11/3/2025,TDWFP024,22
11/2/2025,TD250120U,13
11/2/2025,T172060U,4
11/2/2025,TD250060U,36
11/2/2025,TD125060U,2
11/2/2025,TD360060U,1
11/2/2025,TDWFP021,1
11/2/2025,TDW4680,13
11/2/2025,TDWFP003,1
11/2/2025,TDWFP002,11
11/2/2025,TDW4680,5
11/2/2025,TDWFP003,42
11/2/2025,TDWFP023,1
11/2/2025,TDW2300,5
11/2/2025,TDWFP019.1,28
11/2/2025,TDW0910,11
11/2/2025,TDWB020,31
11/2/2025,TD250120U,10
11/2/2025,TDWFP016,5
11/2/2025,TD525060U,1
11/2/2025,TDW2075,2
11/2/2025,TDWFP008,2
11/2/2025,TDWFP006,1
11/2/2025,TDWFP010,33
11/2/2025,TD918060U,1
11/2/2025,TDW0910,2
11/2/2025,TD578060U,1
11/2/2025,GYGR002,1
11/2/2025,TDWFP010,44
11/2/2025,TDWFP002,1
11/2/2025,TDWG002,1
11/2/2025,TD527030U,1
11/2/2025,TDWFP011,8
11/2/2025,TDWFP008,11
11/2/2025,TD524120U,4
11/2/2025,TD250060U,32
11/2/2025,TDWFP012,2
11/2/2025,TDWFP002,28
11/2/2025,TD527030U,2
11/2/2025,TDW4680,1
11/2/2025,TD145060U,3
11/2/2025,TD440060U,2
11/2/2025,TDW2075,6
11/2/2025,TD482060U,1
11/2/2025,TDWFP015,6
11/2/2025,TDW0910,4
11/2/2025,TDWFP024,7
11/2/2025,TD760030U,1
11/2/2025,TDWFP022,1
11/2/2025,TDWFP008,1
11/2/2025,TDWFP013,4
11/2/2025,TDWFP011,5
11/2/2025,TDWG003,1
11/2/2025,TDWFP001,42
11/2/2025,TDWFP007,2
11/2/2025,TDWFP012,1
11/2/2025,TDWFP024,3
11/2/2025,TDWFP017,4
11/2/2025,TDWFP024,25
11/2/2025,TD440060U,9
11/2/2025,TDWFP010,8
11/2/2025,TDWFP006,3
11/2/2025,TDW2075,9
11/2/2025,TDWFP016,2
11/2/2025,TDWFP001,15
11/2/2025,TD523120U,1
11/2/2025,TDW2075,1
11/2/2025,TDWFP012,2
11/2/2025,GYGR001,1
11/2/2025,TD360060U,2
11/2/2025,TD125060U,2
11/2/2025,TDWFP022,2
11/2/2025,TDWFP004,12
11/2/2025,GYGR002,1
11/2/2025,TDWFP004,4
11/2/2025,TDWFP013,8
11/2/2025,TD360060U,9
11/2/2025,TD485060U,2
11/2/2025,TDW4682,1
11/2/2025,TD125060U,4
11/2/2025,TDWFP008,2
11/2/2025,TDWFP020,8
11/2/2025,TDW4680,1
11/2/2025,TDWFP011,12
11/2/2025,TD250060U,3
11/2/2025,TDWFP019,12
11/2/2025,TD578060U,3
11/2/2025,TDW2300,7
11/2/2025,TDWM001,2
11/2/2025,TDWFP002,20
11/2/2025,TDWFP006,8
11/2/2025,TDWFP015,7
11/2/2025,TD524120U,2
11/2/2025,TDWFP011,3
11/2/2025,TDWFP016,4
11/2/2025,TDWFP004,3
11/2/2025,TDWFP021,12
11/2/2025,TDWB004,3
11/2/2025,TD440060U,2
11/2/2025,TDW3670,3
11/2/2025,TDW3670,4
11/2/2025,TDW3670,2
11/2/2025,TD527030U,3
11/2/2025,TD718060U,4
11/2/2025,TDWFP007,11
11/2/2025,TDWFP005,1
11/2/2025,TD529060U,1
11/2/2025,TDWFP015,10
11/2/2025,TD250060U,1
11/2/2025,TDWFP007,3
11/2/2025,TD525060U,2
11/2/2025,TD760030U,1
11/2/2025,TD125030U,5
11/2/2025,TDWFP019,1
11/2/2025,TD718060U,1
11/2/2025,TD718060U,5
11/2/2025,TDWFP005,4
11/2/2025,TDWFP019,5
11/2/2025,GYGR002,1
11/2/2025,TD918060U,3
11/2/2025,TDWFP001.1,22
11/2/2025,TDWFP009,2
11/2/2025,TDWFP005,2
11/2/2025,TDW4680,1
11/2/2025,TD523120U,1
11/2/2025,TDW4682,1
11/2/2025,TDWFP012.1,10
11/2/2025,TD145060U,1
11/2/2025,TDWFP022,1
11/2/2025,T172060U,4
11/2/2025,TDWFP007,5
11/2/2025,TD250120U,6
11/2/2025,TDWFP001,3
11/2/2025,TD527030U,1
11/2/2025,TD125030U,6
11/2/2025,TDWFP021,7
11/2/2025,TDWFP009,2
11/2/2025,TDWFP023,1
11/2/2025,TDWFP022,3
11/2/2025,TDWB019,5
11/2/2025,TDWFP001,1
11/2/2025,TD482060U,2
11/2/2025,TDWFP024,1
11/2/2025,TDWFP006,6
11/2/2025,TD918060U,3
11/2/2025,TDWFP001,17
11/2/2025,TD128090U,1
11/2/2025,TD440060U,5
11/2/2025,TDWFP023,1
11/2/2025,TD525060U,4
11/2/2025,TDWFP011,1
11/2/2025,TD250060U,8
11/2/2025,TDWFP020,7
11/2/2025,TDWFP014,15
11/2/2025,TDWFP019,4
11/2/2025,TDWFP008,17
11/2/2025,TDWFP022,9
11/2/2025,TD524120U,2
11/2/2025,TDWB006,1
11/2/2025,TD125030U,12
11/2/2025,TDWFP020,2
11/2/2025,TDWB004,2
11/1/2025,TDWG001,1
11/1/2025,TDWFP006,2
11/1/2025,TDW0910,2
11/1/2025,TDWFP010,39
11/1/2025,TD482060U,1
11/1/2025,TDWFP028,3
11/1/2025,TDWFP003,3
11/1/2025,TD440060U,1
11/1/2025,TDWFP008,5
11/1/2025,TDWFP024,1
11/1/2025,TD250060U,18
11/1/2025,TDWFP012,3
11/1/2025,TDW2300,2
11/1/2025,TDWFP020,6
11/1/2025,TDWFP011,3
11/1/2025,TDWFP011,6
11/1/2025,TDWFP019,6
11/1/2025,TDWM001,2
11/1/2025,TDW2300,2
11/1/2025,TDWFP008,8
11/1/2025,TDW4680,3
11/1/2025,TDWFP007,3
11/1/2025,TDWFP001,4
11/1/2025,TDWFP005,1
11/1/2025,TD718060U,2
11/1/2025,TDWFP005,1
11/1/2025,TDWFP019,3
11/1/2025,GYGR002,1
11/1/2025,TDWFP021,3
11/1/2025,TDWFP010,2
11/1/2025,TDWFP021,13
11/1/2025,TDWFP002,2
11/1/2025,TDWB004,1
11/1/2025,TD440060U,2
11/1/2025,TD250120U,13
11/1/2025,TDW3670,6
11/1/2025,TDW3670,1
11/1/2025,TD718060U,1
11/1/2025,TDWFP015,3
11/1/2025,TD527030U,1
11/1/2025,TDWFP003,2
11/1/2025,TD125030U,6
11/1/2025,TDWFP021,1
11/1/2025,TD485060U,2
11/1/2025,TDWFP023,1
11/1/2025,TD918060U,2
11/1/2025,TD128090U,0
11/1/2025,TD125060U,1
11/1/2025,TDWFP001.1,2
11/1/2025,TD523120U,2
11/1/2025,TDWFP004,4
11/1/2025,TDWFP012.1,1
11/1/2025,TD145060U,2
11/1/2025,TDWFP022,1
11/1/2025,TDWFP007,2
11/1/2025,TD250060U,2
11/1/2025,TDWFP014,12
11/1/2025,TDWFP008,10
11/1/2025,TDWFP022,9
11/1/2025,TDWFP020,3
11/1/2025,TDWFP024,2
11/1/2025,TDWFP006,2
11/1/2025,TDW2075,7
11/1/2025,TD440060U,3
11/1/2025,TDWB019,4
11/1/2025,TD482060U,4
11/1/2025,TDWFP006,5
11/1/2025,TD128090U,2
11/1/2025,TD440060U,3
11/1/2025,TDWB017,1
11/1/2025,TD527030U,1
11/1/2025,TD527030U,4
11/1/2025,TDWFP019,1
11/1/2025,TDWFP007,7
11/1/2025,TDWFP019.1,3
11/1/2025,TDW0910,4
11/1/2025,TDWB020,16
11/1/2025,TDW3670,2
11/1/2025,TDWFP016,1
11/1/2025,TD250120U,6
11/1/2025,T172060U,4
11/1/2025,TD760030U,1
11/1/2025,TD250060U,6
11/1/2025,TD360060U,2
11/1/2025,TDW4680,10
11/1/2025,TDWFP002,6
11/1/2025,TD525060U,1
11/1/2025,TDWFP028,1
11/1/2025,TDWFP003,54
11/1/2025,TDWG002,2
11/1/2025,TDWFP009,3
11/1/2025,TDW4680,2
11/1/2025,TDWFP002,24
11/1/2025,TD125030U,1
11/1/2025,TD578060U,2
11/1/2025,TDWFP007,1
11/1/2025,TD524120U,2
11/1/2025,TDWB003,2
11/1/2025,TDW4680,2
11/1/2025,TD527030U,2
11/1/2025,TDWFP002,14
11/1/2025,TD125060U,8
11/1/2025,TDWFP014,1
11/1/2025,TDW2075,1
11/1/2025,TDWFP016,1
11/1/2025,TD635060U,1
11/1/2025,TDWFP010,21
11/1/2025,TDWFP003,1
11/1/2025,TD578060U,3
11/1/2025,TD524120U,0
11/1/2025,TDWFP015,3
11/1/2025,TD918060U,1
11/1/2025,TDWFP002,3
11/1/2025,TDWFP001,40
11/1/2025,TD266060U,2
11/1/2025,TDWFP001,15
11/1/2025,TDWFP012,1
11/1/2025,TDWFP022,3
11/1/2025,TDWFP017,4
11/1/2025,T172060U,1
11/1/2025,TDWFP024,10
11/1/2025,TDWFP010,2
11/1/2025,TD125030U,7
11/1/2025,TDWFP008,1
11/1/2025,TD482060U,3
11/1/2025,TDW2075,2
11/1/2025,TDWB004,1
11/1/2025,TDW0910,2
11/1/2025,TDWFP023,1
11/1/2025,TDWFP006,2
11/1/2025,TDWFP024,3
11/1/2025,TDWFP013,4
11/1/2025,TDWFP011,1
11/1/2025,TDWFP019,2
11/1/2025,TDWFP020,5
11/1/2025,TD125060U,3
11/1/2025,TDWFP013,1
11/1/2025,TDWFP004,3
11/1/2025,T172060U,1
11/1/2025,TDWFP016,1
11/1/2025,TDWFP013,11
11/1/2025,TDWFP009,1
11/1/2025,TD266060U,2
11/1/2025,TDWFP005,1
11/1/2025,TDWFP008,1
11/1/2025,TDWFP022,1
11/1/2025,TDWFP001,6
11/1/2025,TD523120U,2
11/1/2025,TDWFP014,1
11/1/2025,TDWFP012,2
11/1/2025,TD523120U,2
11/1/2025,TDWFP014,2
11/1/2025,TD360060U,1
11/1/2025,TD360060U,4
10/31/2025,T172060U,7
10/31/2025,TDWG002,1
10/31/2025,TD524120U,1
10/31/2025,TDWFP013,2
10/31/2025,TDWFP009,2
10/31/2025,TD266060U,1
10/31/2025,TD527030U,2
10/31/2025,TDWFP005,1
10/31/2025,TDWFP002,17
10/31/2025,TD250120U,2
10/31/2025,TDWC004,3
10/31/2025,TDWFP010,12
10/31/2025,TD918060U,1
10/31/2025,TD578060U,3
10/31/2025,TDWT003,1
10/31/2025,TDWFP001,24
10/31/2025,TDWFP007,1
10/31/2025,TDWFP013,1
10/31/2025,TD918060U,2
10/31/2025,TDWFP019.1,1
10/31/2025,TDW0910,10
10/31/2025,TDWFP014,2
10/31/2025,TDWFP016,2
10/31/2025,TDWFP022,6
10/31/2025,TDWB020,24
10/31/2025,TD250060U,9
10/31/2025,TD250120U,6
10/31/2025,TDWB004,5
10/31/2025,T172060U,1
10/31/2025,TDW4680,6
10/31/2025,TD125060U,1
10/31/2025,TD525060U,1
10/31/2025,TD125030U,13
10/31/2025,TDWFP020,5
10/31/2025,TDWFP019,3
10/31/2025,TDWFP002,2
10/31/2025,TDWFP003,33
10/31/2025,TD578060U,1
10/31/2025,TDWFP002,2
10/31/2025,TD125060U,1
10/31/2025,TDWFP002,30
10/31/2025,TDWFP004,2
10/31/2025,TDWFP016,2
10/31/2025,TD125060U,3
10/31/2025,TDWFP013,8
10/31/2025,TDWFP008,1
10/31/2025,TD485060U,1
10/31/2025,TDWB008,1
10/31/2025,TDWFP001,6
10/31/2025,TDWFP016,1
10/31/2025,TD523120U,1
10/31/2025,GYGR001,2
10/31/2025,TD524120U,4
10/31/2025,TDWFP015,9
10/31/2025,TDWFP011,6
10/31/2025,TDWFP012,1
10/31/2025,TD360060U,2
10/31/2025,TDWFP007,16
10/31/2025,TDWFP002,1
10/31/2025,TD529060U,1
10/31/2025,TD527030U,11
10/31/2025,TD266060U,2
10/31/2025,TDWFP001,22
10/31/2025,TDWFP017,4
10/31/2025,TDW3670,3
10/31/2025,TDWFP012,2
10/31/2025,TDWFP010,3
10/31/2025,TDWFP024,18
10/31/2025,TD482060U,1
10/31/2025,TDW2075,6
10/31/2025,TDWFP015,4
10/31/2025,TD718060U,3
