,Day,SKU,Sold,Price,Cost,Status
2968,2025-10-02,TDWFP006,15,14.39,9.52,1
2969,2025-10-02,TDWFP022,21,43.51,7.48,1
2970,2025-10-02,T172060U,9,17.61,7.17,1
2971,2025-10-02,TDWFP024,32,17.18,1.27,1
2972,2025-10-02,TDWFP023,4,13.26,7.89,1
2973,2025-10-02,TDWFP008,36,45.39,12.37,1
2974,2025-10-02,TDWFP010,76,43.28,30.23,1
2975,2025-10-02,TDWFP004,8,46.44,37.04,1
2976,2025-10-02,TDWFP011,26,25.3,14.13,1
2977,2025-10-02,TD360060U,12,49.93,25.28,1
2978,2025-10-02,TDW4680,25,33.04,1.56,1
2979,2025-10-02,TDWFP019,19,10.87,2.22,1
2980,2025-10-02,TDW3670,8,18.07,15.4,1
2981,2025-10-02,TDWFP009,14,11.95,5.79,1
2982,2025-10-02,TDWFP020,11,48.09,28.37,1
2983,2025-10-02,TDWFP014,24,35.79,22.5,1
2984,2025-10-02,TD440060U,15,31.56,29.85,1
2985,2025-10-02,TDWFP007,28,49.93,7.79,1
2986,2025-10-02,TDW2300,13,12.9,9.83,1
2987,2025-10-02,TDW2075,19,18.98,4.13,1
2988,2025-10-02,TDWFP021,11,38.1,8.81,1
2989,2025-10-02,TD125060U,12,49.75,43.82,1
2990,2025-10-02,TD250060U,54,49.94,29.87,1
2991,2025-10-02,TDWFP001,76,43.92,11.16,1
2992,2025-10-02,TDWFP002,70,33.86,23.15,1
2993,2025-10-02,TDWFP003,62,32.46,9.59,1
2994,2025-10-02,TD250120U,21,43.48,34.45,1
2995,2025-10-02,TD527030U,10,19.57,10.02,1
2996,2025-10-02,TDWFP016,2,22.8,20.75,1
2997,2025-10-02,TDWFP015,27,47.34,39.14,1
2998,2025-10-01,TDWFP008,37,45.39,12.37,1
2999,2025-10-01,TDWFP015,25,47.34,39.14,1
3000,2025-10-01,TDW4680,21,33.04,1.56,1
3001,2025-10-01,TDWFP012,14,42.57,32.61,1
3002,2025-10-01,TDWFP009,8,11.95,5.79,1
3003,2025-10-01,TDWFP006,22,14.39,9.52,1
3004,2025-10-01,TDWFP003,56,32.46,9.59,1
3005,2025-10-01,TDWFP020,15,48.09,28.37,1
3006,2025-10-01,TDWFP021,12,38.1,8.81,1
3007,2025-10-01,TDWFP002,68,33.86,23.15,1
3008,2025-10-01,TD250060U,33,49.94,29.87,1
3009,2025-10-01,TD125030U,11,13.26,3.48,1
3010,2025-10-01,TDWFP004,6,46.44,37.04,1
3011,2025-10-01,TDWFP010,114,43.28,30.23,1
3012,2025-10-01,TDW2075,23,18.98,4.13,1
3013,2025-10-01,TD440060U,21,31.56,29.85,1
3014,2025-10-01,T172060U,14,17.61,7.17,1
3015,2025-10-01,TDWFP024,46,17.18,1.27,1
3016,2025-10-01,TDWFP019,18,10.87,2.22,1
3017,2025-10-01,TD250120U,22,43.48,34.45,1
3018,2025-10-01,TDWFP007,26,49.93,7.79,1
3019,2025-10-01,TDWFP001,79,43.92,11.16,1
3020,2025-10-01,TDWFP011,14,25.3,14.13,1
3021,2025-10-01,TD527030U,10,19.57,10.02,1
3022,2025-10-01,TDWFP022,16,43.51,7.48,1
3023,2025-10-01,TDW0910,15,49.86,13.92,1
3024,2025-10-01,TD125060U,11,49.75,43.82,1
3025,2025-10-01,TDWFP016,9,22.8,20.75,1
3026,2025-10-01,TDW3670,5,18.07,15.4,1
3027,2025-10-01,TD360060U,7,49.93,25.28,1
3028,2025-10-01,TDWFP014,28,35.79,22.5,1
3029,2025-10-01,TDW2300,6,12.9,9.83,1
3030,2025-10-01,TDWFP023,6,13.26,7.89,1
